,cad_recursive_linear_residue,aud_recursive_linear_residue,gbp_recursive_linear_residue
1991-05-31,0.00047563925552557653,0.0024297874104127325,-0.009640407973770151
1991-06-03,0.0007042886477421665,-0.001786913083065932,-0.00018661771456416482
1991-06-04,1.7554043667243112e-05,0.00662967281675504,0.0012657626328764103
1991-06-05,-0.0006691805604076802,-0.0192551498485649,-0.003213846762527993
1991-06-06,-0.0011280526803193432,0.0017924570129368,-0.0031945283341874788
1991-06-07,-0.0012441310465656182,0.002055622381893175,-0.009523188821077864
1991-06-10,0.0004765328239565473,0.004041688734094618,0.0003938411114817319
1991-06-11,0.0023092933301858166,0.0029692152117926206,-0.0034078369100181494
1991-06-12,0.0010471257184385444,-0.0031190871216705707,-0.013232544596386904
1991-06-13,0.00013188549065623977,-0.000870823878211623,-0.00436109203843622
1991-06-14,0.0007032683562502621,0.003237272636599854,0.002064525430828958
1991-06-17,0.0008169602416663905,0.011238268908804151,-0.007344095119786733
1991-06-18,-0.00021078252542619158,5.761971922020429e-05,-0.008639979710117424
1991-06-19,-0.0004392755668358413,5.761971922020429e-05,0.014535841040591272
1991-06-20,0.0011592370081837426,0.0013648094478416316,-0.00040735095521945606
1991-06-21,-0.0014668881358587645,0.0013631029333505806,-0.004836841645242875
1991-06-24,0.0005887541505897635,5.761971922020429e-05,0.012146752361890735
1991-06-25,0.0004742793313507502,0.0007097227746076362,-0.009790228261069107
1991-06-26,-0.00043917124401626393,0.0009698501858169239,0.005278561539841209
1991-06-27,0.0002459427622573155,0.0004483210330395015,-0.0028454386601905
1991-06-28,0.0003600393486873669,-0.0008542542448324742,-0.007516581855329829
1991-07-01,-0.0007817608718559651,-0.0007246488995505274,-0.004308850925719771
1991-07-02,1.7554043667243112e-05,-0.001639397854026713,-0.007236716646525489
1991-07-03,0.00013178101277880693,-0.0011189279032647204,0.002500229956829831
1991-07-04,1.7554043667243112e-05,-0.0016442855158200088,-0.0006279479897818678
1991-07-05,-0.0010109587034189645,0.004111237561502069,0.008465076977172735
1991-07-08,-0.0015844602593642306,0.002273614890533805,0.009624166433688951
1991-07-09,-0.0022754990133708707,-0.0011149424632013617,-0.007322683696919926
1991-07-10,0.0007060222292087951,0.0018810117326200759,-0.00031122496344869005
1991-07-11,-0.0014747265523812022,0.0012280470587644043,-0.010135901003192298
1991-07-12,-0.00021222536910855594,0.005372299414146254,0.028357232137522344
1991-07-15,0.0026568349377085222,0.0030267047119663226,-0.0005670001198521551
1991-07-16,-0.00032630520666923255,0.0022465087667424954,-0.005406522762835061
1991-07-17,-0.001244275776754868,-0.0005856739665214706,0.004807353139502304
1991-07-18,-0.0072401242626172445,-0.0038108570587001445,0.009865560693699694
1991-07-19,-0.0041534634736710395,0.005212270307884693,0.01462426688639919
1991-07-22,0.005805947144633897,-0.002903056962345595,-0.0066584691178835885
1991-07-23,0.0007099150221673881,0.0010884148111360969,-0.0003179376830566218
1991-07-24,0.0008247031217918958,5.761971922020429e-05,0.007796415942544231
1991-07-25,0.0009392130950846048,-0.008218646324317113,-0.011476706819773594
1991-07-26,0.0019732636115092385,0.008333885762757521,0.008775349432420927
1991-07-29,0.0004771656799323102,5.761971922020429e-05,-0.003356138302760863
1991-07-30,-0.002743289766814285,0.004298453678975507,-0.004114337843468751
1991-07-31,0.00047822432706465614,-0.0023818756165483613,0.00705222647202519
1991-08-01,0.0013982929582271079,-7.093977186127705e-05,-0.007479197775404799
1991-08-02,-0.00032745199736066897,0.0032666591202887684,0.008816329869054926
1991-08-05,0.000247571295975361,0.0005701117227498564,0.013600419452268961
1991-08-06,0.0017409990615138186,0.003892960651793854,0.00047990839528427756
1991-08-07,0.0011648694517608397,5.761971922020429e-05,-0.0002530083253123589
1991-08-08,0.0003614921382012785,0.0013328047938288411,-0.004015646376039855
1991-08-09,-9.707884463391514e-05,0.0018401513855035422,-0.0065562234918016835
1991-08-12,-0.0003264234865259193,-0.0009605806996616662,0.002357843488820648
1991-08-13,0.0003615315738604056,-0.0005792824104553385,-0.003539880006376347
1991-08-14,0.0027651230303037157,-0.0017278673002022894,-0.00425425710823899
1991-08-15,-0.00021112192348520987,-0.0044200951760583074,-0.00752785814191841
1991-08-16,-0.001241099363529032,-0.0004553981194010282,-0.007658273895857119
1991-08-19,0.0020763446599234327,-0.0012260775045579864,-0.01957497545079572
1991-08-20,0.0009312133123419478,0.004799090766580983,0.012049778173059645
1991-08-21,-0.00215375130628195,0.005921243912710523,0.028281500077854075
1991-08-22,0.0010466548148394298,0.0013277837411215642,-0.0005370155138751884
1991-08-23,-0.0010115467275049435,-0.0007042850795415546,-0.010932558816947949
1991-08-26,0.0005894074360452731,-0.0005777446836267176,0.004430632934286871
1991-08-27,0.0018452904446450461,0.0008200085744449592,-6.590368091060804e-05
1991-08-28,0.0012721877982073174,-0.002740652266991399,-0.001241467482106775
1991-08-29,0.0002455002493499151,0.001584920512480643,0.0032047513351186924
1991-08-30,-0.0021500356476456504,-0.0018518710270967343,-0.0015213266914378281
1991-09-02,1.7554043667243112e-05,-0.0008347252950569196,0.002671973446548232
1991-09-03,0.0008166864567642521,-0.0010908523013554317,0.005424928866793346
1991-09-04,-0.0003248530817462588,0.005659875267889981,0.0001804118601007596
1991-09-05,0.0004740708285872234,-6.935634596212832e-05,-0.0005317350362417094
1991-09-06,0.0017276382545189132,0.002214023167892416,0.014152040599796006
1991-09-09,0.00013145574662082693,0.002967724891826713,0.007998301255444182
1991-09-10,-0.0012360788061394586,-0.0037398531987535445,-0.0013685987519846815
1991-09-11,0.0020681357601548024,0.0015783398196623898,0.0012616247930806923
1991-09-12,0.0010412702224758855,0.009259172005900053,-0.00025917997108546725
1991-09-13,0.0006994497400520975,-0.001072252976462339,-0.0016552834678620536
1991-09-16,-0.0004369914187043707,-0.0015766756976506192,0.005028979187069574
1991-09-17,0.0005857035959082361,0.006828805464693151,0.0027763280132545327
1991-09-18,-0.0007779457425869903,-0.001192849369570691,-0.007803699023202152
1991-09-19,0.001494407478811081,-0.0009438826178693616,-0.005469701541849592
1991-09-20,0.0005849943358038105,-0.0006941658067278079,0.006928481989130662
1991-09-23,0.0004712745596179605,0.00318633762091451,0.006752906355543739
1991-09-24,0.0002443371266212561,0.0004324089046929113,-0.006494688189375524
1991-09-25,1.7554043667243112e-05,-0.008094428938087693,-8.108041408166336e-06
1991-09-26,-0.00145745615171022,-0.006765757777999941,-0.004031096158058925
1991-09-27,0.0018326424603123984,0.00977317150531627,0.011336168608296284
1991-09-30,0.0011503135666947504,0.0014378821881785974,0.0038723404101552875
1991-10-01,0.0010359416847235579,-0.001448215676380248,-0.001786857736829308
1991-10-02,-0.0002086647108321229,0.0031922219974811327,0.0013263385783846
1991-10-03,0.00035686298771319216,-0.0035794320106361677,0.0011129009320350832
1991-10-04,1.7554043667243112e-05,-0.0054860507715167196,-0.00937310055200551
1991-10-07,0.001599475277515212,0.004847142361242963,-0.0005385128565652071
1991-10-08,0.0005819199935189793,-0.0020822262732063546,-0.017646831186407617
1991-10-09,-0.0006597233272946747,0.0004355724796249582,0.01001232481906854
1991-10-10,-0.0006601823428304223,0.0005613346272388253,-0.002866098019979321
1991-10-11,0.0011468596408186797,0.0030745924664541246,0.005390175643773895
1991-10-14,-0.0011117515534841934,0.0023143909879669976,-0.006041579760791165
1991-10-15,0.0006952904301649086,0.0011840983413762673,-0.006641801205335702
1991-10-16,-0.0013383783674687474,-0.004455928565174754,0.002940480303639775
1991-10-17,0.0025020273713292664,0.0034446893814590995,0.007277751071070636
1991-10-18,0.000806775574006092,0.0013091843381620016,0.004582061149740229
1991-10-21,0.0008061531945452486,-0.003325206284400266,-0.005723440375102962
1991-10-22,1.7554043667243112e-05,-0.006237251879138055,-0.004119220953694076
1991-10-23,-0.0008837529123455581,-0.012524359822341584,-0.006297371136542277
1991-10-24,0.0013692100277823175,0.005669163586222171,0.007675902710604882
1991-10-25,0.00024265252520293634,-0.0014696810740402345,0.0004042466811048852
1991-10-28,0.00013008428628877666,-6.976070258123308e-05,-0.010518048891143678
1991-10-29,0.002153226186839611,0.004252630002674297,0.019305047990962984
1991-10-30,0.00012983159388916065,-0.006688412355839212,0.009403076643934194
1991-10-31,-0.0005439598124026797,0.0005683449601479717,-0.003079865290412755
1991-11-01,0.0030459899850840723,-0.0028826188962590583,0.016586286925774973
1991-11-04,-0.0009909058994941285,0.00516553530717846,0.004313085276037838
1991-11-05,0.0008019996489742785,-0.005178328645303697,-0.0017829783477792398
1991-11-06,-0.002562224180314151,0.003763931074210759,-0.0004391559620701835
1991-11-07,0.0015886462757085283,-0.00019754741663751026,-0.0007595563716241004
1991-11-08,-0.00888040408280678,0.0005678888972776418,-0.0034104401055189445
1991-11-11,-0.0013409879970478313,0.0024778489115505186,0.0053289808167759235
1991-11-12,0.0012629547141196388,5.761971922020429e-05,-0.0019665226261111578
1991-11-13,0.00035693975878635744,-0.00019686558562694197,0.0024435515727342957
1991-11-14,0.0005829410661349519,0.0013293991097648294,0.0011168234942965846
1991-11-15,0.0004696336173703223,0.0008199117139532485,0.006090616987379563
1991-11-18,0.0012597200889944463,-0.0015947479907060958,0.0015416509926803287
1991-11-19,0.0001304017557996232,0.0045000970387811656,0.00757879501947197
1991-11-20,-0.007230495807102454,0.0005640770610156453,-0.004296034601279456
1991-11-21,0.0012670572447978405,5.761971922020429e-05,-0.0030831183682694416
1991-11-22,-0.002938337149011091,0.001954553579219793,0.003912891547803184
1991-11-25,-0.0012356503356713252,-0.00032147929334423904,-0.0016161336866666758
1991-11-26,0.0028634777585630246,-0.006154761591811818,-0.014811897164853836
1991-11-27,0.00024487843655341215,0.001963471258555295,0.001360798789522584
1991-11-28,1.7554043667243112e-05,-0.005160336758766386,-0.0005237213002946761
1991-11-29,0.0012669153283317062,0.0014602339115547657,-0.0002522210783733217
1991-12-02,0.0017187169149395119,-0.0014726024615475553,0.0026781010643974054
1991-12-03,-0.0010027963651344331,0.0009505338674553453,0.001953584822902749
1991-12-04,-0.0023673201773700657,0.0029858794983085423,0.005616764762698426
1991-12-05,-0.0015755277679957121,-0.006831041275965054,0.0067429781633137585
1991-12-06,0.001724330358323565,-0.0032761441069483633,0.010182800411940758
1991-12-09,0.00047220283531324383,-0.005867941867407954,-0.0023174699199416224
1991-12-10,0.0003584050382754759,-7.158759409346856e-05,-0.003343829794294433
1991-12-11,-0.004536706361388223,-0.00421561436513611,0.000738195041882745
1991-12-12,-0.002267377831292435,0.0014840609907204715,-0.00022702092146872186
1991-12-13,0.0009321533986073919,-0.003707396088254421,0.004438571477223414
1991-12-16,-0.0014690949807826222,0.0052470449614456915,0.005195921125410981
1991-12-17,-0.001585928146194345,0.0012215383763207865,0.001533606499823334
1991-12-18,-0.0006704404795144744,-0.0002009118230679053,0.00017710883886749986
1991-12-19,-0.0073506579698406314,-0.0018835002691243597,0.00508200560137657
1991-12-20,0.0005951547066384048,-0.009574109043243616,0.011371038057484718
1991-12-23,-0.00414863645180957,-0.007952402754505304,0.011875139061431117
1991-12-24,-0.0005624587328738292,0.003348178792319202,-0.004335207276010916
1991-12-25,1.7554043667243112e-05,5.761971922020429e-05,0.005524180401450685
1991-12-26,0.00036560207780889455,0.0012395753364983341,0.0016395751672319975
1991-12-27,-0.0003304939904744083,-0.0012557505772666667,-0.007703201005769594
1991-12-30,0.001988226448662953,-0.0007312312288659684,-0.003578534884560906
1991-12-31,0.002446564549151018,0.0025535159245890903,0.0029827923229034906
1992-01-01,1.7554043667243112e-05,5.761971922020429e-05,-2.528941364093179e-05
1992-01-02,0.0031319230180495462,-0.005863839783211854,-0.0013226863412697876
1992-01-03,0.004040316781360052,0.00018958936639291817,-0.010432558268979295
1992-01-06,0.004366879888082934,0.006240629616286365,0.018913881004835063
1992-01-07,-0.0004393799373239545,-0.003621270253170482,0.0013045157072635277
1992-01-08,-0.0003252835118306115,-0.005221526763281513,-0.003977731460911976
1992-01-09,-0.004450063216048846,-0.013531718102660838,-0.03390160819443052
1992-01-10,-0.0048161531466315265,-0.005861945528259848,-0.013487297519681248
1992-01-13,0.0035875468949583024,0.0012712939292874991,0.005745028989241724
1992-01-14,-0.0009025150264134437,0.0020771424520496084,-0.009769907469761651
1992-01-15,-0.004479945320843472,-0.0008843167024388688,-0.019850317860962172
1992-01-16,0.0014035556515443785,0.000730521971917154,0.008507472202838767
1992-01-17,0.0005944882314811476,-0.00034606729426838075,0.020675177207575657
1992-01-20,0.0025521176124869184,0.01329399185753767,0.00020237779909060814
1992-01-21,-0.0032093705036525776,-0.0022028692428032615,0.0036487319650690695
1992-01-22,-0.0011374472397342424,0.00311470989171715,-0.00021924436149131437
1992-01-23,-0.0020648159822924915,-0.011421417165099245,-0.010345077455345368
1992-01-24,-0.00964098383223069,-0.004112696407519977,0.006281297085410963
1992-01-27,-0.006199110162587614,-0.0022367331328495433,-0.007785963517938812
1992-01-28,0.0020157915584111154,0.007327441720592699,0.004915378226432251
1992-01-29,-0.001510150583910432,-0.00034487575813961675,0.0037047026407314313
1992-01-30,0.00048786563375916394,0.0055444183620518405,-0.007766901483279386
1992-01-31,0.0006051326492084489,0.0021906694547934157,0.0025670977663468084
1992-02-03,0.0002524888503393811,0.0011224407968052474,0.004848272064883318
1992-02-04,-0.006818064794356867,-0.0044757213778902506,0.003961076636203848
1992-02-05,0.0028517552795423763,-0.003422972817343427,0.0061780557691983465
1992-02-06,-0.0019891750721754385,5.761971922020429e-05,0.0035984684126886025
1992-02-07,0.0021422007352611995,0.006074082817257976,0.00999294765153085
1992-02-10,0.001078186987360206,-0.0030129387309448686,-0.012297755870747832
1992-02-11,-0.003758707229291832,0.004060827627436548,-0.010312167967264113
1992-02-12,0.0002539886115022797,0.003115929396379292,-0.005537097544854576
1992-02-13,-0.003890782784248311,0.002047142227045674,-0.00804437890856417
1992-02-14,-0.00010111918972427103,0.0012494360557519634,-0.0007815358625836794
1992-02-17,1.7554043667243112e-05,-0.0024601050587100704,-0.0004587968099190133
1992-02-18,-0.0018831355283009073,0.0008533757293811128,-0.009906178646871681
1992-02-19,0.0025114689993491514,0.003894872194802791,0.0020000672348937324
1992-02-20,0.0014398607904916076,-0.0013961570517233447,-0.0023812064382953825
1992-02-21,-0.0005748279415487519,-0.006843535739165784,-0.004316006568255842
1992-02-24,-0.003306285673623035,-0.00047521631310147756,0.0017083745855351524
1992-02-25,0.002155576000753171,0.0019213050296849176,-0.004747491911760529
1992-02-26,0.0055787113682386515,-0.0003414491254507424,0.010249638576908032
1992-02-27,0.0013146475572863895,0.00364351903949507,0.0049035742387035725
1992-02-28,-0.004233751367383461,0.0009852021086597228,-0.003739952803351308
1992-03-02,-0.0025893913834726077,-0.002329332746807177,-0.0015751078192112837
1992-03-03,-0.004024776986876168,-0.0008721804407463719,-0.009954043591241265
1992-03-04,1.7554043667243112e-05,0.002579354415437175,-0.007395887967101392
1992-03-05,0.0016840227069180628,0.0019116793153611377,-0.0035650121667986905
1992-03-06,-0.0021255590518679778,0.0003222049833645612,0.0017703189021532127
1992-03-09,-0.0003400784331730707,0.002039780923211344,0.0030929432386959306
1992-03-10,-0.003924867883623586,-0.0012633844358933988,-0.004567675673282209
1992-03-11,0.0018114910194205784,-0.0020596233636111395,0.0063169519416700175
1992-03-12,-0.0021355568359774056,-0.0010026852177576363,-0.008040287139158157
1992-03-13,-0.00010219926466100893,0.0023094254260074953,-0.002822276987794312
1992-03-16,-0.000341791950497213,-0.0008689803867885527,0.008334978428554633
1992-03-17,0.0038439368062170055,0.006131047419016279,0.006506056064910459
1992-03-18,-0.00045994387635197773,0.0013730632132997866,-0.0031024712609552677
1992-03-19,-0.002253679973143543,-0.001257823774859378,-0.011058302707318012
1992-03-20,-0.001179907481291261,-7.4019851824857e-05,0.0026650291580595335
1992-03-23,0.0044410175300267675,0.0016361520122699213,0.003081931393052572
1992-03-24,0.0015671103463334205,0.0016336641746858682,0.0009530563566330138
1992-03-25,0.0029907381331357764,0.0026788531990944563,0.006696819351915677
1992-03-26,-0.0030747414746836697,-0.0002041946558844366,-0.0047850922881045085
1992-03-27,0.0019216364944632562,0.003716797874258949,0.011470931615725688
1992-03-30,-0.0015292366746314197,0.0027932431278519087,-0.003353849091667644
1992-03-31,0.0009697083645906805,0.0023964981243042704,-0.0009233673969149703
1992-04-01,-0.0014110176278585536,-0.004234511471721757,-0.005844978507419695
1992-04-02,-0.001651696373740293,-7.273288475760815e-05,0.0026404429815606724
1992-04-03,0.0034722004004365016,-0.0013773815054391337,0.009881032525105533
1992-04-06,0.0004931217615829246,-0.004522041539804443,0.00019386085884165385
1992-04-07,0.0003740814703447374,0.0017610860290694485,0.0017103408835184887
1992-04-08,-0.0004578441112335315,-0.006114834049473149,-0.00038734920967367246
1992-04-09,-0.00010133081648585807,0.007407698746677195,0.009577546008570251
1992-04-10,0.0017993446201918543,-0.001774841526534664,-0.00200650152166613
1992-04-13,0.0004921625006064948,0.0013668631636339478,-0.0014048039656884156
1992-04-14,0.003924502717872178,0.0035840388376379827,0.001708110608796109
1992-04-15,0.0021422007352611995,-0.003468799399197574,-0.00492935678435854
1992-04-16,-0.0029345647679591656,0.004366001603926596,-0.00416229100404371
1992-04-17,1.7554043667243112e-05,-0.0011155538494758022,-0.0012731749611431323
1992-04-20,0.0023799458817833664,0.0037029824333052585,0.0036648159959962474
1992-04-21,-0.0013992112464417913,-0.005546095993615817,-0.0008506736030685612
1992-04-22,-0.0035331657479082366,0.0005802222918668398,0.007213255203404606
1992-04-23,-0.001643773026465591,-0.011371076104402454,0.0016433894932397935
1992-04-24,0.0012044978031959845,-0.001926114317545179,0.00481019413246473
1992-04-27,-0.008799374275777452,0.0008515856203967897,0.002777670076868776
1992-04-28,0.0004961374459580873,-0.0002069655449241526,-0.001096740962409389
1992-04-29,0.0012130114484409408,0.005467674479570818,-0.002431287150359804
1992-04-30,0.0018080648174555495,-0.004294513757590089,0.0025196898879761274
1992-05-01,0.002994632753351687,0.0013784493921598206,0.005824538215430065
1992-05-04,-0.0015294207397632505,-0.0009989044149798388,-0.005119748108381513
1992-05-05,-0.002247722632915807,0.0016419876239233255,0.004444085270757291
1992-05-06,-0.0026118247868565057,-0.0037755751137715666,0.006568095115126857
1992-05-07,-0.0012997325368536946,5.761971922020429e-05,-0.0023821814912478407
1992-05-08,-0.0039447492732048416,-0.0017981602407354125,-0.0005820889273691707
1992-05-11,-0.0022709142841923734,-0.0028655819371749425,0.001486195102961383
1992-05-12,0.0006202904852766514,0.0009886565624270937,0.009944108558841312
1992-05-13,0.000740358556523966,0.0015189285146331565,0.006551686091773874
1992-05-14,0.0012210684505801243,0.005881593824899013,-0.001311805322759471
1992-05-15,-0.0003433482158892683,-0.0006024898829398041,-0.0002772438280007643
1992-05-18,0.003500831843433364,0.004143292618443385,0.007733424318360633
1992-05-19,0.003966580895306746,-0.002576386808280916,0.0007365463529426543
1992-05-20,-0.00010188459487425384,-0.0037740557093132055,-0.0037236538745573436
1992-05-21,-0.0021347844651024815,0.003889295147753614,-0.007920170329503566
1992-05-22,-0.0002218808910334177,-0.0007339370503418475,0.0011659013319498797
1992-05-25,1.7554043667243112e-05,0.0022987385795943515,0.0008651735136991329
1992-05-26,-0.004061635775895824,0.0005842126750435061,0.0034969631257335313
1992-05-27,-0.0028719254528630743,-0.0028420791624364384,-0.017283965911745153
1992-05-28,0.001342935284735867,0.0007173809096098337,0.006535853997958885
1992-05-29,0.0004990756612532935,-0.0003381847585375176,0.013351107055176666
1992-06-01,-0.000825261008329938,0.0012445634787489179,-0.0006029482519366335
1992-06-02,0.001101042983709392,-0.0008654369824373388,-0.009426699855080035
1992-06-03,0.0019408627264602722,0.007549275971187054,0.0046824485187563275
1992-06-04,0.003374468837342052,-0.0013837747516550081,0.003872642617838189
1992-06-05,0.0027666145211532912,0.0003198460220209653,0.0032142985799682995
1992-06-08,-0.0006988638974225155,0.0021529583590740985,0.0007760893160119488
1992-06-09,0.0018076374621883477,-0.0016445083513102355,0.0005856396132495686
1992-06-10,-0.00022093868343500323,-0.0019099810992116873,0.00032221251535749794
1992-06-11,0.0007328616564273342,0.0008451246818244173,0.007817489013097721
1992-06-12,0.0010895570050028262,-0.002832935440162875,-3.0137382552256216e-05
1992-06-15,-0.001412038765927128,-0.009195585761262991,0.0038381143505246997
1992-06-16,-0.004044092921022643,0.0007214099858767319,0.004185203584803646
1992-06-17,1.7554043667243112e-05,0.0009861864769268435,-0.00410277077597617
1992-06-18,-0.0008207191627167783,-0.00020759709708044645,0.0002033401318970207
1992-06-19,-0.0002220817111339387,-0.0028644171586581935,0.0011439818005359514
1992-06-22,0.0036060746409989665,-0.00047457827098900014,0.0001933036495964075
1992-06-23,-0.0021340126481637876,-0.0003417147286822065,0.0011372395094440668
1992-06-24,0.000615675958741461,0.0020526991865910792,0.009757486924499082
1992-06-25,0.001332164331588757,-0.0030031318884336956,0.009268126882245546
1992-06-26,0.0006145333462155048,-0.005153857299328811,-0.0020968576185904386
1992-06-29,-0.0011767611586087875,0.0016640457674940278,0.005655668889343721
1992-06-30,-0.002854635580428474,-0.00047756894755478403,-0.00037975137123417285
1992-07-01,-0.004065554787447353,0.0004590380694289419,0.0008640341051282534
1992-07-02,0.0006190578212015056,-0.006653814868766638,0.009178969622805667
1992-07-03,1.7554043667243112e-05,0.0023445649548875635,-0.007803459179147431
1992-07-06,0.0019399383915483551,5.761971922020429e-05,0.000793248836884054
1992-07-07,0.0036120942188158957,-0.0019600015180511344,0.012588570200955971
1992-07-08,0.00383754197643699,0.00676725304983934,-0.0029406067117855803
1992-07-09,-0.0001015999630273009,-0.004097046848033125,-0.014620642230869977
1992-07-10,-0.0011747675474490479,0.002472107813737646,0.01196524271768471
1992-07-13,0.0003753998159597464,-0.0008806552641646304,0.0028007488953012806
1992-07-14,0.0002560467707694895,0.002869807712484419,-0.0047129695994419865
1992-07-15,-0.0005787844557275065,-0.00597821109254547,0.001006036123457266
1992-07-16,0.0013290296414780781,0.001805049426589057,0.009366000870363971
1992-07-17,0.0015652655259016694,-0.0004797258068742639,0.005923294807897916
1992-07-20,-0.0010536833378315643,0.002473404010458936,-0.02294370588863931
1992-07-21,-0.0008164246786441472,0.0017987304517037683,0.0013576305516670298
1992-07-22,0.001922770147477441,0.001528503182910269,-0.0003163034202293904
1992-07-23,1.7554043667243112e-05,-0.0020825630131466755,0.0029069338832016633
1992-07-24,-0.0020068586751001947,-0.00047814241521336627,-0.009585123816798408
1992-07-27,0.0028743587481862877,-0.0015513910864804348,0.01318273681387212
1992-07-28,0.0017989214169332505,-0.0012852030956910666,0.005612320768638204
1992-07-29,0.00037344704226322336,-0.0014215710298783758,-0.004856322403425542
1992-07-30,0.0028601474536723327,0.0018055193238922917,0.0026693209217478753
1992-07-31,-0.0008107013429707562,-0.00034547064565986114,0.0005050947747245992
1992-08-03,-0.0003376226604749862,-7.677985090347346e-05,-0.0018187331211371462
1992-08-04,-0.0014044156235916113,-0.002903750058381215,-0.002106666921537407
1992-08-05,0.000728791626992135,-0.008471505294777958,-0.008174237989894239
1992-08-06,-0.0011681231168171287,0.0023663054733960697,0.006474406794328874
1992-08-07,0.002387504199029892,0.001684077112194383,0.008595265046948443
1992-08-10,-0.003301951079185402,-0.001297577669377924,-0.0006390808089120954
1992-08-11,0.0010857400095762063,-0.012909189956611765,-0.0015761698778269774
1992-08-12,-0.005454090391410423,-0.01656556400285274,0.0019890734427258933
1992-08-13,-0.0011759059380675137,0.00270810603058781,0.001143717076079052
1992-08-14,0.0007338009407072447,0.004089602936108673,-0.006402290605577312
1992-08-17,-0.0010570087724051066,0.0039352038603634575,0.0019998620511024593
1992-08-18,-0.0024942587714879803,-0.0024333862740908863,0.0029673634669685365
1992-08-19,0.0002570463211861477,0.005171306489794704,0.00296863992227908
1992-08-20,0.003125745428227387,-0.004225042072780615,0.0023401806518321107
1992-08-21,0.001329655382981663,-0.00021931188044509338,0.009780688025269916
1992-08-24,0.002636603159809906,-0.00898466210335157,0.016435207316140208
1992-08-25,-0.0005770823537079824,-0.006954048328417216,-0.001697095777696605
1992-08-26,-0.0020068586751001947,0.00944209926468227,-0.000946888855895171
1992-08-27,-0.0032061368861169524,-0.0007792004132950326,-0.004078966760977072
1992-08-28,-0.00070023519638673,0.001869845767570778,0.000965684761762588
1992-08-31,0.0012135833693545687,-0.0035701225040864915,0.0033674943959641815
1992-09-01,0.0007344856074139076,0.0029887405280789713,0.007322232073390453
1992-09-02,-0.002613711677322047,0.0007542411336681331,0.00036992169104259944
1992-09-03,0.0008555262002022982,0.004781819140434752,-0.009677116532140876
1992-09-04,-0.0016590930556943347,-0.0011907333106416663,0.011019127256415169
1992-09-07,1.7554043667243112e-05,-0.003278960604084823,-0.006138029569397595
1992-09-08,-0.006596624359143068,-0.006228634131251952,0.006263579098153833
1992-09-09,-0.008220922405371502,0.008291564780843154,-0.017275769767836235
1992-09-10,-0.0014433665960075467,0.0029720621402115743,0.0014544295642191707
1992-09-11,0.001843371604012021,0.007375567461396016,-0.026033235124985333
1992-09-14,0.0017186480140204444,0.009777731843146021,-0.017001511423982513
1992-09-15,-0.0032657224511076464,-0.0032174923785846955,-0.014533536144769082
1992-09-16,-0.004621692465293866,-0.0022687583399038525,-0.04074093293457735
1992-09-17,0.005752424254654474,0.0022473017218126567,-0.001350135473650089
1992-09-18,-0.001565399102701311,0.001696740424959332,-0.025443671895371434
1992-09-21,-0.01076422155962117,-0.009679822645771096,-0.014991003111408665
1992-09-22,-0.0031903450675396204,-0.0013215006207298197,-0.003564149935737486
1992-09-23,-0.00555901409783607,-0.006449845266499431,0.00823214836477902
1992-09-24,0.0003902943101435389,0.00435452840272761,-0.003941683924651231
1992-09-25,0.0017551739422079808,0.0007489436319941933,0.0030003663795157443
1992-09-28,-0.0069511152724261414,-0.013159964012734103,0.010256055145935151
1992-09-29,-0.00310920730559033,-0.0013439222060682033,0.028322460583860346
1992-09-30,0.0041428177225143505,0.0003380852939095635,-0.0026905987274979098
1992-10-01,0.0015134406352499445,0.0013187422852991692,-0.024824363755399693
1992-10-02,-0.004476835544171994,0.00019764632450398716,0.0003862997725778564
1992-10-05,0.0031407997582293713,0.01175040327241207,-0.01714620479025459
1992-10-06,-0.00010718867463834958,-0.001465820780394077,0.005449952941522859
1992-10-07,0.001015060360792717,-0.0029962416213947674,0.0007247225547071451
1992-10-08,-0.004103588223641399,-0.0004986311642646169,-0.017215844280498115
1992-10-09,0.0015181170362506028,-0.0003597715911872069,0.008517402871966078
1992-10-12,0.0036346456081315127,0.003253176450334695,0.008138843292084823
1992-10-13,-0.00023148094703581335,0.0028280883149387603,0.0035223560335566947
1992-10-14,-0.0024762128347351996,0.0007490392309663762,-0.0057804983674606385
1992-10-15,-0.001106673168613705,-0.0011872798121901219,-0.007264797650563423
1992-10-16,0.004009077367355788,-0.005076645357963138,-0.025502618746712065
1992-10-19,-0.00035597518933791115,-0.0011952516077464604,-0.01579634169994009
1992-10-20,0.006472392741278869,-0.00133630300439057,0.0025367219512669984
1992-10-21,-0.002832333270240541,0.0006154219927824844,-0.012737260415699326
1992-10-22,-0.0015968517711104876,0.006172996665058951,0.012868334807906511
1992-10-23,-0.0030944170991416796,-0.004107895884610401,-0.0018853451091361217
1992-10-26,-0.00048126128030575774,-0.007203967838285573,-0.024188073248671116
1992-10-27,0.009452757496417555,-0.010934599190886395,-0.001010571642603199
1992-10-28,-0.0022090673611773713,-0.012921240355663543,-0.005573525357004997
1992-10-29,-0.0015936503700789103,-0.001954164261498236,0.0002596168040739106
1992-10-30,0.001381049761571638,0.0009203084858794407,-0.009192669383813004
1992-11-02,-0.0027112990513674905,-0.002388600653083316,-0.015270618990684668
1992-11-03,-0.001225299708164453,0.0022163598538100914,0.011161075085921443
